date,url,title,abstract,filetype,site,terms
"",http://www.coga.org/pdfs_facts/SeismicActivity.pdf,Does Hydraulic Fracturing Cause Earthquakes?,8 http://www.foxnews.com/scitech/2011/03/01/<b>fracking</b>-earthquakes-arkansas-man-experts-warn/ 9 COGCC Note to Readers: COGA welcomes feedback and corrections on our fact sheets.,nonhtml,coga.org,fracking
"",http://newsroom.coga.org/pr/coga/document/Statement_by_COGA_regarding_CSPH_study.pdf,Colorado Oil &amp; Gas Association statement regarding Colorado ...,"While the press release states “air emissions near <b>fracking</b> sites may have serious health impacts,” the uncertainty about spatially-appropriate data undermines this ...",nonhtml,coga.org,fracking
"",http://www.coga.org/pdfs_facts/The%20Truth%20About%20GasLand.pdf,COGA | The Truth About “Gas and” Whitepaper,Hydraulic fracturing (often referred to as “<b>fracking</b>”) is a proven technology that has been refined over 60 years. It has allowed companies to safely produce natural ...,nonhtml,coga.org,fracking
"",http://www.coga.org/pdf_articles/EE_ConferenceWhitePaper.pdf,The 2011 Rocky Mountain - Colorado Oil &amp; <b>Gas</b> Association,"A general numbers increase in the last seven years is due to <b>shale gas</b> discoveries, he said. He explained how these numbers were calculated by Potential",nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdf_studies/RFF-BCK-Gabriel-NaturalGas.pdf,The Future of Natural <b>Gas</b> - Colorado Oil &amp; <b>Gas</b> Association,"therefore, recent finds in <b>shale gas</b> make this unconventional source seem the most likely place to increase production. As noted above, however, very large percentage ...",nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdfs_facts/WaterUse_Fast_Fact.pdf,Water Use Fast Facts - Colorado Oil &amp; <b>Gas</b> Association,"3 Mantell, Matthew E. “Deep <b>Shale</b> Natural <b>Gas</b>: Abundant, Affordable, and Surprisingly WaterEfficient” Ground Protection Council. Online at:",nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdfs_facts/Hydraulic%20Fracturing%204.pdf,COGA | Hydraulic Fracturing Whitepaper - Colorado Oil &amp; <b>Gas</b> ...,Figure 3: “Modern <b>Shale Gas</b> Development in the United States: A Primer” U.S. Department of Energy Office of Fossil Energy and National Energy Technology Laboratory.,nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdfs_facts/hfwhitepaper.pdf,COGA | Hydraulic Fracturing Whitepaper - Colorado Oil &amp; <b>Gas</b> ...,Figure 3: “Modern <b>Shale Gas</b> Development in the United States: A Primer” U.S. Department of Energy Office of Fossil Energy and National Energy Technology Laboratory.,nonhtml,coga.org,shale+gas
"",http://newsroom.coga.org/pr/coga/document/Meet_the_Niobrara.pdf,Meet the Niobrara - Colorado Oil &amp; <b>Gas</b> Association,"Technically speaking, the Niobrara is not a <b>shale</b> formation. It is composed of two ... of producing oil and natural <b>gas</b>. Currently, the most productive zones are in the DJ ...",nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdfs_facts/COGCC_Fact_Sheet.pdf,Water Sources and Demand for the Hydraulic Fracturing of Oil ...,"Coal, Natural <b>Gas</b>, Uranium, and Solar Development 5,100 0.03% Oil <b>Shale</b> Development 0 0.00% The graphs on the following pages indicate that the amou nt of water ...",nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdfs_facts/Niobrara_fastfacts.pdf,The Niobrara - Colorado Oil &amp; <b>Gas</b> Association,"Until recently, this <b>shale</b> oil play’s resources were inaccessible through ... Colorado.The Niobrara formation does also have a biogenic <b>gas</b> area in eastern ...",nonhtml,coga.org,shale+gas
"",http://newsroom.coga.org/pr/coga/document/COGA_Statement_Regarding_Duke_Study.pdf,Statement by Tisha Schuller President and CEO of the Colorado ...,I think that’s more likely than the mass movement of <b>gas</b> or liquids thousands of feet underground. It’s important to remember that the Marcellus <b>Shale</b> is,nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdfs_facts/WaterUse.pdf,Water Use Fast Facts in Translation - Colorado Oil &amp; <b>Gas</b> ...,"and diesel), and synthetic fuels (coal gasification, tar sands, and oil <b>shale</b>). The study states: “Results from this study show that natural <b>gas</b> is the most water ...",nonhtml,coga.org,shale+gas
"",http://www.coga.org/pdfs_facts/Hydraulic%20Fracturing%204.pdf,COGA | Hydraulic Fracturing Whitepaper - Colorado Oil &amp; Gas ...,"Hydraulic fracturing is often referred to as “<b>fracing</b>,” pronounced fracking. WHY DO WE NEED HYDRAULIC FRACTURING? Hydraulic fracturing is a critical part of the oil ...",nonhtml,coga.org,fracing
"",http://www.coga.org/pdfs_facts/hfwhitepaper.pdf,COGA | Hydraulic Fracturing Whitepaper - Colorado Oil &amp; Gas ...,"Hydraulic fracturing is often referred to as “<b>fracing</b>,” pronounced fracking. WHY DO WE NEED HYDRAULIC FRACTURING? Hydraulic fracturing is a critical part of the oil ...",nonhtml,coga.org,fracing
